epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,1629.24,0.71196,0.57433,0.93031,0.99645,1,0.995,0.86621,0.54219,0.44257,0.88226,0.000802025,0.000802025,0.000802025
183,1638.19,0.61128,0.47863,0.89725,0.99505,1,0.995,0.87098,0.53313,0.45008,0.88083,0.00079955,0.00079955,0.00079955
184,1647.24,0.69505,0.6193,1.0303,0.99477,1,0.995,0.87208,0.54613,0.45207,0.88586,0.000797075,0.000797075,0.000797075
185,1656.15,0.63845,0.48961,0.88281,0.9942,1,0.995,0.85284,0.56099,0.45603,0.89274,0.0007946,0.0007946,0.0007946
186,1664.99,0.55807,0.46283,0.88361,0.99544,1,0.995,0.85681,0.5671,0.46096,0.89728,0.000792125,0.000792125,0.000792125
187,1673.65,0.63703,0.48624,0.8763,0.99607,1,0.995,0.85917,0.55737,0.46005,0.8972,0.00078965,0.00078965,0.00078965
188,1682.5,0.61276,0.48873,0.89049,0.99622,1,0.995,0.86052,0.5564,0.45685,0.89383,0.000787175,0.000787175,0.000787175
189,1691.34,0.64443,0.46279,0.88424,0.99582,1,0.995,0.84984,0.57178,0.45165,0.89488,0.0007847,0.0007847,0.0007847
190,1700.19,0.64005,0.50219,0.92338,0.9959,1,0.995,0.8532,0.57609,0.442,0.89498,0.000782225,0.000782225,0.000782225
191,1709.16,0.64758,0.49684,0.94688,0.99589,0.99913,0.995,0.84904,0.5753,0.4335,0.895,0.00077975,0.00077975,0.00077975
192,1718.05,0.60519,0.47408,0.92457,0.99455,0.99951,0.995,0.85504,0.5765,0.43112,0.89601,0.000777275,0.000777275,0.000777275
193,1726.79,0.68718,0.50311,0.95108,0.99365,0.99993,0.995,0.849,0.56859,0.42959,0.89153,0.0007748,0.0007748,0.0007748
194,1735.54,0.59385,0.45741,0.87305,0.99566,1,0.995,0.86531,0.54877,0.42379,0.88602,0.000772325,0.000772325,0.000772325
195,1744.27,0.59758,0.46557,0.91049,0.99672,1,0.995,0.87319,0.54285,0.42623,0.8837,0.00076985,0.00076985,0.00076985
196,1753.46,0.62784,0.4495,0.8559,0.99582,1,0.995,0.87467,0.53025,0.43168,0.87918,0.000767375,0.000767375,0.000767375
197,1762.15,0.63187,0.48707,0.88818,0.99594,1,0.995,0.87883,0.53094,0.42653,0.87863,0.0007649,0.0007649,0.0007649
198,1771.31,0.58757,0.45095,0.87552,0.99682,1,0.995,0.8607,0.54158,0.43036,0.88059,0.000762425,0.000762425,0.000762425
199,1780.22,0.65639,0.48957,0.85222,0.99616,1,0.995,0.86216,0.54556,0.42448,0.8817,0.00075995,0.00075995,0.00075995
200,1789.05,0.66485,0.50269,0.8909,0.9962,0.99901,0.995,0.86197,0.54241,0.42464,0.88128,0.000757475,0.000757475,0.000757475
201,1797.87,0.62609,0.51489,0.90564,0.99543,0.99846,0.995,0.86991,0.54023,0.42539,0.88006,0.000755,0.000755,0.000755
202,1806.88,0.65039,0.56643,0.88447,0.9954,0.9988,0.995,0.8771,0.53983,0.42546,0.87891,0.000752525,0.000752525,0.000752525
203,1815.73,0.73497,0.54402,1.01048,0.99477,0.99997,0.995,0.88003,0.52575,0.42111,0.87545,0.00075005,0.00075005,0.00075005
204,1824.91,0.58238,0.46542,0.87743,0.99585,1,0.995,0.87788,0.51938,0.4218,0.87555,0.000747575,0.000747575,0.000747575
205,1833.68,0.62536,0.44476,0.8608,0.99465,1,0.995,0.86825,0.52796,0.42176,0.8765,0.0007451,0.0007451,0.0007451
206,1842.47,0.65804,0.48551,0.87903,0.99517,1,0.995,0.87358,0.53555,0.42175,0.87672,0.000742625,0.000742625,0.000742625
207,1851.34,0.64166,0.48206,0.98612,0.9963,1,0.995,0.86366,0.54644,0.41578,0.88031,0.00074015,0.00074015,0.00074015
208,1860.19,0.62911,0.47941,0.89091,0.99673,1,0.995,0.87292,0.54501,0.40888,0.87902,0.000737675,0.000737675,0.000737675
209,1869.04,0.57084,0.45587,0.87377,0.99578,1,0.995,0.88335,0.51393,0.40541,0.86998,0.0007352,0.0007352,0.0007352
210,1878.1,0.60765,0.4478,0.90317,0.99492,1,0.995,0.87179,0.51983,0.41087,0.87096,0.000732725,0.000732725,0.000732725
211,1887.05,0.59857,0.43627,0.89233,0.99449,1,0.995,0.87604,0.53279,0.41327,0.87509,0.00073025,0.00073025,0.00073025
212,1895.61,0.65531,0.49786,0.89672,0.99383,1,0.995,0.87626,0.52648,0.41703,0.87194,0.000727775,0.000727775,0.000727775
213,1904.26,0.65537,0.46245,0.87064,0.9936,1,0.995,0.87842,0.52109,0.42311,0.86979,0.0007253,0.0007253,0.0007253
214,1912.86,0.5742,0.45663,0.83795,0.99359,1,0.995,0.86935,0.5398,0.42013,0.87727,0.000722825,0.000722825,0.000722825
215,1921.74,0.59036,0.47738,0.90306,0.99317,0.99998,0.995,0.85509,0.5855,0.42995,0.88898,0.00072035,0.00072035,0.00072035
216,1930.4,0.66819,0.49866,0.88728,0.99186,0.99808,0.995,0.85666,0.57168,0.42656,0.88472,0.000717875,0.000717875,0.000717875
217,1939.13,0.65486,0.46817,0.89211,0.9918,0.99851,0.995,0.87035,0.5343,0.40908,0.87602,0.0007154,0.0007154,0.0007154
218,1947.76,0.58757,0.48503,0.90691,0.99329,0.99898,0.995,0.87183,0.52587,0.40335,0.87594,0.000712925,0.000712925,0.000712925
219,1956.86,0.65111,0.46133,0.8915,0.99457,0.99961,0.995,0.87638,0.52357,0.4063,0.87665,0.00071045,0.00071045,0.00071045
220,1965.5,0.69892,0.48029,0.91675,0.99518,1,0.995,0.86318,0.54502,0.41373,0.88213,0.000707975,0.000707975,0.000707975
221,1974.1,0.66938,0.45959,0.9054,0.99599,1,0.995,0.85551,0.55982,0.41687,0.88676,0.0007055,0.0007055,0.0007055
222,1982.89,0.58374,0.44787,0.88814,0.99598,1,0.995,0.86837,0.53731,0.41462,0.88007,0.000703025,0.000703025,0.000703025
223,1991.81,0.57971,0.44434,0.84807,0.99571,1,0.995,0.87754,0.53523,0.41025,0.87849,0.00070055,0.00070055,0.00070055
224,2000.67,0.59395,0.48589,0.84909,0.99564,1,0.995,0.87227,0.54798,0.40974,0.87969,0.000698075,0.000698075,0.000698075
225,2009.4,0.57109,0.45105,0.89731,0.99549,1,0.995,0.87792,0.52689,0.40001,0.8737,0.0006956,0.0006956,0.0006956
226,2018.24,0.53857,0.47879,0.86749,0.99596,1,0.995,0.88502,0.50339,0.3941,0.86941,0.000693125,0.000693125,0.000693125
227,2027.02,0.5688,0.46226,0.86985,0.99634,1,0.995,0.88232,0.51133,0.39275,0.8715,0.00069065,0.00069065,0.00069065
228,2036.25,0.58575,0.45666,0.86254,0.9966,1,0.995,0.87331,0.51425,0.39232,0.87166,0.000688175,0.000688175,0.000688175
229,2045.99,0.56401,0.44045,0.88512,0.99636,1,0.995,0.88676,0.52561,0.4018,0.87242,0.0006857,0.0006857,0.0006857
230,2054.98,0.63704,0.45128,0.87763,0.99604,1,0.995,0.87882,0.52845,0.40447,0.87328,0.000683225,0.000683225,0.000683225
231,2063.6,0.62697,0.45381,0.89019,0.99579,1,0.995,0.87702,0.5208,0.39636,0.87082,0.00068075,0.00068075,0.00068075
232,2072.24,0.56658,0.45913,0.8576,0.99637,1,0.995,0.87662,0.52758,0.38853,0.87136,0.000678275,0.000678275,0.000678275
233,2081.13,0.62416,0.4321,0.84003,0.99597,1,0.995,0.8707,0.53171,0.38466,0.87438,0.0006758,0.0006758,0.0006758
234,2090.02,0.58109,0.43477,0.89285,0.99621,1,0.995,0.87133,0.53065,0.38148,0.87385,0.000673325,0.000673325,0.000673325
235,2098.84,0.54919,0.39843,0.86114,0.99574,1,0.995,0.87958,0.52173,0.37907,0.87071,0.00067085,0.00067085,0.00067085
236,2107.45,0.66708,0.46894,0.88789,0.99539,1,0.995,0.88617,0.50958,0.38144,0.86823,0.000668375,0.000668375,0.000668375
237,2116.09,0.56674,0.42423,0.86203,0.99549,1,0.995,0.88815,0.50577,0.38971,0.8661,0.0006659,0.0006659,0.0006659
238,2124.96,0.5537,0.43121,0.85976,0.99457,1,0.995,0.88685,0.51352,0.403,0.86753,0.000663425,0.000663425,0.000663425
239,2133.74,0.624,0.46587,0.96123,0.99378,1,0.995,0.89179,0.51514,0.40086,0.86817,0.00066095,0.00066095,0.00066095
240,2142.54,0.65938,0.47947,0.904,0.99353,1,0.995,0.8911,0.51527,0.39359,0.86844,0.000658475,0.000658475,0.000658475
241,2151.48,0.55892,0.41157,0.84168,0.99366,1,0.995,0.8904,0.50894,0.38387,0.86667,0.000656,0.000656,0.000656
242,2160.26,0.63257,0.45374,0.88116,0.99421,1,0.995,0.88399,0.51254,0.38209,0.86825,0.000653525,0.000653525,0.000653525
243,2169.16,0.60589,0.41721,0.88319,0.99588,1,0.995,0.88488,0.514,0.38119,0.86899,0.00065105,0.00065105,0.00065105
244,2177.97,0.6235,0.47854,0.91874,0.99693,1,0.995,0.8822,0.50829,0.38054,0.86723,0.000648575,0.000648575,0.000648575
245,2186.68,0.56002,0.46096,0.89405,0.99632,1,0.995,0.87876,0.51048,0.39244,0.86653,0.0006461,0.0006461,0.0006461
246,2195.4,0.5986,0.43826,0.89825,0.99498,1,0.995,0.87093,0.51821,0.39696,0.86879,0.000643625,0.000643625,0.000643625
247,2204.19,0.59768,0.42865,0.84893,0.99474,1,0.995,0.87441,0.51376,0.39008,0.86707,0.00064115,0.00064115,0.00064115
248,2213,0.52189,0.4052,0.84419,0.99534,1,0.995,0.87569,0.51177,0.37923,0.86717,0.000638675,0.000638675,0.000638675
249,2221.61,0.58992,0.46389,0.93104,0.99612,1,0.995,0.87661,0.51088,0.37091,0.8679,0.0006362,0.0006362,0.0006362
250,2230.47,0.63609,0.4233,0.91204,0.99651,1,0.995,0.88556,0.49554,0.36251,0.86413,0.000633725,0.000633725,0.000633725
251,2239.24,0.59306,0.44139,0.8937,0.99628,1,0.995,0.89453,0.48729,0.36951,0.86071,0.00063125,0.00063125,0.00063125
252,2248.1,0.52822,0.42221,0.8594,0.99651,1,0.995,0.88999,0.49043,0.37073,0.8627,0.000628775,0.000628775,0.000628775
253,2256.81,0.62682,0.46085,0.91366,0.99683,1,0.995,0.8906,0.49221,0.37002,0.86558,0.0006263,0.0006263,0.0006263
254,2265.34,0.5503,0.40517,0.85766,0.99657,1,0.995,0.88592,0.49362,0.37346,0.86721,0.000623825,0.000623825,0.000623825
255,2273.99,0.52493,0.40293,0.85806,0.99652,1,0.995,0.88893,0.49154,0.37828,0.86548,0.00062135,0.00062135,0.00062135
256,2283.02,0.51237,0.40346,0.82767,0.99691,1,0.995,0.88711,0.50062,0.36976,0.86614,0.000618875,0.000618875,0.000618875
257,2291.8,0.50164,0.41824,0.8661,0.99684,1,0.995,0.88742,0.50177,0.36896,0.86447,0.0006164,0.0006164,0.0006164
258,2300.5,0.53624,0.41634,0.86599,0.99679,1,0.995,0.88955,0.48398,0.36754,0.86131,0.000613925,0.000613925,0.000613925
259,2310.01,0.56539,0.42883,0.86256,0.99683,1,0.995,0.89592,0.47064,0.35983,0.85977,0.00061145,0.00061145,0.00061145
260,2318.93,0.48377,0.39075,0.83286,0.99624,1,0.995,0.89578,0.46978,0.36463,0.8588,0.000608975,0.000608975,0.000608975
261,2327.63,0.67266,0.49374,0.86493,0.99425,1,0.995,0.89238,0.48276,0.37399,0.86179,0.0006065,0.0006065,0.0006065
262,2336.44,0.57399,0.41197,0.86217,0.99382,1,0.995,0.88874,0.49097,0.37719,0.86312,0.000604025,0.000604025,0.000604025
263,2345.06,0.49012,0.38056,0.87208,0.995,1,0.995,0.88769,0.49443,0.36977,0.86356,0.00060155,0.00060155,0.00060155
264,2353.61,0.56384,0.40413,0.90296,0.99618,1,0.995,0.892,0.48204,0.35832,0.86092,0.000599075,0.000599075,0.000599075
265,2362.31,0.51885,0.43079,0.87352,0.99689,1,0.995,0.89408,0.4825,0.35441,0.85927,0.0005966,0.0005966,0.0005966
266,2371.06,0.59582,0.40703,0.88068,0.99735,1,0.995,0.88794,0.49386,0.36612,0.86236,0.000594125,0.000594125,0.000594125
267,2379.78,0.65888,0.42973,0.89605,0.99599,1,0.995,0.88862,0.49898,0.37296,0.86504,0.00059165,0.00059165,0.00059165
268,2388.62,0.72264,0.4813,0.95751,0.99428,0.99928,0.995,0.88812,0.49168,0.37069,0.86285,0.000589175,0.000589175,0.000589175
269,2397.52,0.61237,0.44746,0.89177,0.99568,0.99981,0.995,0.88968,0.47729,0.36939,0.85833,0.0005867,0.0005867,0.0005867
270,2406.45,0.56075,0.42193,0.89004,0.99699,1,0.995,0.89925,0.46278,0.36576,0.85412,0.000584225,0.000584225,0.000584225
271,2415.3,0.55069,0.40197,0.8614,0.99637,1,0.995,0.89431,0.4738,0.36486,0.85526,0.00058175,0.00058175,0.00058175
272,2423.93,0.53033,0.40784,0.86826,0.99484,0.99876,0.995,0.89228,0.48825,0.36772,0.85801,0.000579275,0.000579275,0.000579275
273,2432.73,0.59552,0.43301,0.91159,0.99188,0.99877,0.995,0.89772,0.48228,0.36731,0.85685,0.0005768,0.0005768,0.0005768
274,2441.55,0.50082,0.3953,0.87186,0.98988,0.9996,0.995,0.90205,0.4743,0.36092,0.85539,0.000574325,0.000574325,0.000574325
275,2450.33,0.5417,0.41309,0.88446,0.98941,0.99988,0.995,0.90515,0.46699,0.35522,0.85392,0.00057185,0.00057185,0.00057185
276,2459.14,0.58619,0.44341,0.93415,0.99045,1,0.995,0.90444,0.45709,0.35502,0.85258,0.000569375,0.000569375,0.000569375
277,2468.03,0.51502,0.40869,0.85989,0.99404,1,0.995,0.90434,0.45781,0.35614,0.853,0.0005669,0.0005669,0.0005669
278,2477.81,0.54035,0.41938,0.87932,0.99624,1,0.995,0.91073,0.46334,0.35747,0.8531,0.000564425,0.000564425,0.000564425
279,2486.72,0.59153,0.44964,0.87731,0.99676,1,0.995,0.90246,0.46231,0.36067,0.85218,0.00056195,0.00056195,0.00056195
280,2495.53,0.57961,0.41896,0.87537,0.99501,1,0.995,0.90638,0.4496,0.35978,0.85099,0.000559475,0.000559475,0.000559475
281,2504.2,0.5558,0.39326,0.90159,0.99341,1,0.995,0.9179,0.44036,0.35843,0.84969,0.000557,0.000557,0.000557
282,2512.97,0.53714,0.45313,0.88782,0.99442,1,0.995,0.91816,0.44396,0.35679,0.85344,0.000554525,0.000554525,0.000554525
283,2521.95,0.5209,0.39078,0.87433,0.99442,1,0.995,0.9105,0.45162,0.35937,0.8569,0.00055205,0.00055205,0.00055205
284,2530.77,0.51675,0.38862,0.90048,0.99504,1,0.995,0.91095,0.4576,0.35107,0.85803,0.000549575,0.000549575,0.000549575
285,2539.32,0.53439,0.42088,0.88271,0.99504,1,0.995,0.90628,0.46429,0.34882,0.85968,0.0005471,0.0005471,0.0005471
286,2547.96,0.51142,0.38596,0.90571,0.99422,1,0.995,0.90062,0.46368,0.34426,0.85913,0.000544625,0.000544625,0.000544625
287,2556.62,0.51281,0.39574,0.85965,0.99243,1,0.995,0.90158,0.45953,0.34329,0.85842,0.00054215,0.00054215,0.00054215
288,2565.35,0.57873,0.47321,0.89949,0.99128,1,0.995,0.89687,0.4659,0.34304,0.86125,0.000539675,0.000539675,0.000539675
289,2573.95,0.55861,0.38613,0.87615,0.99279,1,0.995,0.89535,0.48113,0.34543,0.86555,0.0005372,0.0005372,0.0005372
290,2582.56,0.5476,0.4077,0.84507,0.99453,1,0.995,0.89328,0.48961,0.34394,0.86563,0.000534725,0.000534725,0.000534725
291,2591.32,0.57426,0.40684,0.88543,0.9953,1,0.995,0.89042,0.50182,0.3472,0.86382,0.00053225,0.00053225,0.00053225
292,2600.15,0.52791,0.42895,0.8974,0.99547,1,0.995,0.88292,0.51344,0.3601,0.86414,0.000529775,0.000529775,0.000529775
293,2608.93,0.60649,0.42615,0.90424,0.99551,1,0.995,0.88814,0.4993,0.36587,0.86034,0.0005273,0.0005273,0.0005273
294,2617.83,0.64498,0.46757,0.84485,0.99487,1,0.995,0.90663,0.46826,0.35898,0.85484,0.000524825,0.000524825,0.000524825
295,2626.64,0.53912,0.39038,0.83024,0.9955,1,0.995,0.89728,0.46,0.35265,0.85574,0.00052235,0.00052235,0.00052235
296,2636.23,0.54453,0.40234,0.89388,0.99508,1,0.995,0.90528,0.459,0.34933,0.85821,0.000519875,0.000519875,0.000519875
297,2645.19,0.57091,0.4093,0.86789,0.9948,1,0.995,0.90603,0.45264,0.34702,0.85646,0.0005174,0.0005174,0.0005174
298,2654.55,0.52956,0.40447,0.89383,0.99505,1,0.995,0.90597,0.45296,0.34402,0.85423,0.000514925,0.000514925,0.000514925
299,2663.65,0.54601,0.40059,0.87235,0.99547,1,0.995,0.8971,0.46288,0.34298,0.85454,0.00051245,0.00051245,0.00051245
300,2672.43,0.64247,0.45714,0.92293,0.99599,1,0.995,0.90507,0.45083,0.34215,0.8511,0.000509975,0.000509975,0.000509975
301,2681.32,0.54458,0.39258,0.87876,0.99682,1,0.995,0.91612,0.438,0.33661,0.84799,0.0005075,0.0005075,0.0005075
302,2690.14,0.59665,0.42617,0.8365,0.99724,1,0.995,0.90399,0.44175,0.33705,0.84874,0.000505025,0.000505025,0.000505025
303,2698.74,0.50103,0.39143,0.85879,0.9971,1,0.995,0.90828,0.44602,0.3397,0.8496,0.00050255,0.00050255,0.00050255
304,2707.39,0.53614,0.38608,0.82179,0.996,1,0.995,0.91974,0.43931,0.33705,0.8483,0.000500075,0.000500075,0.000500075
305,2716.34,0.49109,0.40977,0.84937,0.99485,1,0.995,0.91399,0.44985,0.33991,0.84832,0.0004976,0.0004976,0.0004976
306,2725.01,0.48799,0.35591,0.86627,0.99472,1,0.995,0.90238,0.47384,0.34934,0.85218,0.000495125,0.000495125,0.000495125
307,2733.73,0.55557,0.41817,0.92807,0.99512,1,0.995,0.90514,0.47102,0.34971,0.85342,0.00049265,0.00049265,0.00049265
308,2742.66,0.57842,0.44677,0.8907,0.99615,1,0.995,0.91086,0.45189,0.34392,0.85151,0.000490175,0.000490175,0.000490175
309,2751.41,0.46359,0.37206,0.8486,0.99686,1,0.995,0.91175,0.44804,0.34109,0.85048,0.0004877,0.0004877,0.0004877
310,2759.99,0.51007,0.38625,0.83664,0.99742,1,0.995,0.9059,0.44971,0.3418,0.85007,0.000485225,0.000485225,0.000485225
311,2768.9,0.49487,0.36989,0.82037,0.99758,1,0.995,0.90176,0.44347,0.34117,0.84847,0.00048275,0.00048275,0.00048275
312,2777.67,0.54116,0.39757,0.82689,0.99734,1,0.995,0.90121,0.45195,0.34185,0.84969,0.000480275,0.000480275,0.000480275
313,2786.28,0.52324,0.39396,0.9044,0.99724,1,0.995,0.90797,0.45043,0.33723,0.84713,0.0004778,0.0004778,0.0004778
314,2795.15,0.4758,0.35823,0.83878,0.99742,1,0.995,0.91617,0.44027,0.33066,0.8446,0.000475325,0.000475325,0.000475325
315,2804.11,0.47045,0.37754,0.91275,0.99754,1,0.995,0.91345,0.43006,0.32724,0.84175,0.00047285,0.00047285,0.00047285
316,2812.92,0.51429,0.36438,0.8426,0.99758,1,0.995,0.91638,0.42413,0.32421,0.8408,0.000470375,0.000470375,0.000470375
317,2821.67,0.49832,0.36677,0.84677,0.99735,1,0.995,0.91907,0.43002,0.32817,0.84137,0.0004679,0.0004679,0.0004679
318,2830.59,0.53824,0.38427,0.85114,0.99699,1,0.995,0.91115,0.44063,0.33048,0.84385,0.000465425,0.000465425,0.000465425
319,2839.34,0.52554,0.42314,0.87434,0.99692,1,0.995,0.90336,0.44908,0.33001,0.84606,0.00046295,0.00046295,0.00046295
320,2847.91,0.49067,0.36679,0.8561,0.99737,1,0.995,0.90097,0.44666,0.32762,0.84574,0.000460475,0.000460475,0.000460475
321,2856.62,0.50073,0.4181,0.89873,0.99723,1,0.995,0.90561,0.4356,0.32168,0.84377,0.000458,0.000458,0.000458
322,2865.41,0.49197,0.36584,0.84196,0.99689,1,0.995,0.91126,0.43104,0.32258,0.84237,0.000455525,0.000455525,0.000455525
323,2874.35,0.51268,0.34497,0.85653,0.99655,1,0.995,0.91478,0.43024,0.32416,0.8421,0.00045305,0.00045305,0.00045305
324,2883.15,0.48838,0.39036,0.86365,0.99696,1,0.995,0.91365,0.43068,0.32924,0.84355,0.000450575,0.000450575,0.000450575
325,2891.96,0.54364,0.38954,0.86402,0.99658,1,0.995,0.90721,0.43811,0.33537,0.84549,0.0004481,0.0004481,0.0004481
326,2900.63,0.49987,0.36923,0.88111,0.99636,1,0.995,0.90995,0.45051,0.33863,0.84742,0.000445625,0.000445625,0.000445625
327,2909.37,0.4981,0.36557,0.85961,0.99667,1,0.995,0.91522,0.44703,0.33637,0.84575,0.00044315,0.00044315,0.00044315
328,2918.07,0.5703,0.41773,0.85549,0.99685,1,0.995,0.91308,0.437,0.33357,0.84328,0.000440675,0.000440675,0.000440675
329,2926.68,0.46338,0.37007,0.86281,0.99708,1,0.995,0.91144,0.42545,0.325,0.84062,0.0004382,0.0004382,0.0004382
330,2935.22,0.44762,0.34467,0.816,0.99711,1,0.995,0.92377,0.40887,0.31862,0.83712,0.000435725,0.000435725,0.000435725
331,2944.22,0.40577,0.31413,0.82305,0.99676,1,0.995,0.92558,0.39279,0.31422,0.83361,0.00043325,0.00043325,0.00043325
332,2953.07,0.51432,0.38244,0.84471,0.99649,1,0.995,0.93314,0.38641,0.31472,0.83153,0.000430775,0.000430775,0.000430775
333,2962.07,0.45738,0.36983,0.85963,0.99638,1,0.995,0.92573,0.38541,0.31604,0.8307,0.0004283,0.0004283,0.0004283
334,2970.65,0.47464,0.37254,0.87533,0.99624,1,0.995,0.9366,0.37188,0.31337,0.82768,0.000425825,0.000425825,0.000425825
335,2979.41,0.46094,0.35023,0.84728,0.99609,1,0.995,0.93706,0.36811,0.3113,0.82653,0.00042335,0.00042335,0.00042335
336,2988.27,0.45547,0.3284,0.84079,0.9962,1,0.995,0.93423,0.38171,0.30979,0.82868,0.000420875,0.000420875,0.000420875
337,2997.08,0.44449,0.34493,0.87309,0.99628,1,0.995,0.92916,0.3817,0.31078,0.82931,0.0004184,0.0004184,0.0004184
338,3005.78,0.40968,0.46721,0.8929,0.99591,1,0.995,0.92647,0.3779,0.31154,0.8289,0.000415925,0.000415925,0.000415925
339,3014.51,0.47197,0.35151,0.83475,0.99541,1,0.995,0.93572,0.37342,0.31037,0.82867,0.00041345,0.00041345,0.00041345
340,3023.4,0.5086,0.3904,0.89705,0.99551,1,0.995,0.93822,0.36823,0.30918,0.82737,0.000410975,0.000410975,0.000410975
341,3032.08,0.49412,0.36615,0.84643,0.9962,1,0.995,0.94235,0.36371,0.30528,0.82675,0.0004085,0.0004085,0.0004085
342,3041.06,0.47573,0.37126,0.83737,0.99648,1,0.995,0.92729,0.37296,0.30211,0.82917,0.000406025,0.000406025,0.000406025
343,3049.68,0.4753,0.33472,0.84061,0.99647,1,0.995,0.91875,0.39266,0.30214,0.83323,0.00040355,0.00040355,0.00040355
344,3058.39,0.48802,0.39689,0.9301,0.99687,1,0.995,0.91716,0.41247,0.30336,0.83818,0.000401075,0.000401075,0.000401075
345,3067.33,0.50357,0.35673,0.86815,0.99725,1,0.995,0.91993,0.4208,0.3092,0.84042,0.0003986,0.0003986,0.0003986
346,3076.48,0.52505,0.39011,0.84547,0.9972,1,0.995,0.92099,0.41693,0.30674,0.83959,0.000396125,0.000396125,0.000396125
347,3085.28,0.57013,0.4056,0.89208,0.99711,1,0.995,0.93195,0.41722,0.31008,0.84005,0.00039365,0.00039365,0.00039365
348,3094.08,0.45203,0.36538,0.86208,0.99701,1,0.995,0.93348,0.4151,0.31172,0.83964,0.000391175,0.000391175,0.000391175
349,3102.93,0.53223,0.38084,0.87235,0.99693,1,0.995,0.93776,0.40281,0.31402,0.83677,0.0003887,0.0003887,0.0003887
350,3111.62,0.51229,0.40979,0.83435,0.99677,1,0.995,0.9401,0.39159,0.31302,0.83383,0.000386225,0.000386225,0.000386225
351,3120.41,0.47702,0.37302,0.84513,0.997,1,0.995,0.93715,0.38412,0.31398,0.83152,0.00038375,0.00038375,0.00038375
352,3129.25,0.49407,0.40925,0.85511,0.9971,1,0.995,0.93818,0.38295,0.3116,0.83103,0.000381275,0.000381275,0.000381275
353,3138,0.45777,0.34835,0.85807,0.99737,1,0.995,0.93111,0.38381,0.3084,0.83025,0.0003788,0.0003788,0.0003788
354,3146.73,0.45871,0.34835,0.83584,0.9972,1,0.995,0.92497,0.39177,0.31143,0.83112,0.000376325,0.000376325,0.000376325
355,3155.59,0.44924,0.34949,0.84761,0.99683,1,0.995,0.92063,0.39569,0.31405,0.83108,0.00037385,0.00037385,0.00037385
356,3164.36,0.44042,0.33257,0.84817,0.99686,1,0.995,0.92421,0.39847,0.31723,0.83166,0.000371375,0.000371375,0.000371375
357,3172.97,0.51647,0.44391,0.91477,0.99681,1,0.995,0.93233,0.39743,0.31513,0.83222,0.0003689,0.0003689,0.0003689
358,3181.75,0.39239,0.34474,0.87982,0.99665,1,0.995,0.93217,0.39266,0.31482,0.83159,0.000366425,0.000366425,0.000366425
359,3190.58,0.47846,0.35798,0.8264,0.99657,1,0.995,0.93753,0.38701,0.31062,0.8304,0.00036395,0.00036395,0.00036395
360,3199.31,0.50053,0.34937,0.86905,0.99673,1,0.995,0.93597,0.37471,0.30506,0.82781,0.000361475,0.000361475,0.000361475
361,3208,0.49352,0.38297,0.84343,0.99658,1,0.995,0.93882,0.36651,0.29955,0.82635,0.000359,0.000359,0.000359
362,3216.66,0.46268,0.36661,0.92332,0.99695,1,0.995,0.931,0.36999,0.30142,0.82681,0.000356525,0.000356525,0.000356525
363,3225.7,0.47577,0.37384,0.85154,0.9973,1,0.995,0.92862,0.37187,0.30182,0.82795,0.00035405,0.00035405,0.00035405
364,3234.39,0.49129,0.39894,0.87167,0.99683,1,0.995,0.93215,0.36835,0.30296,0.8282,0.000351575,0.000351575,0.000351575
365,3243.15,0.53069,0.39635,0.8781,0.99636,1,0.995,0.93237,0.36627,0.30252,0.82888,0.0003491,0.0003491,0.0003491
366,3252.05,0.46688,0.36393,0.84776,0.99595,1,0.995,0.93572,0.3624,0.3018,0.82678,0.000346625,0.000346625,0.000346625
367,3261.53,0.48163,0.4072,0.8241,0.99623,1,0.995,0.93937,0.36042,0.30052,0.82488,0.00034415,0.00034415,0.00034415
368,3270.08,0.4234,0.33718,0.8121,0.9968,1,0.995,0.94399,0.35035,0.29681,0.82231,0.000341675,0.000341675,0.000341675
369,3279.05,0.49112,0.35345,0.86896,0.99721,1,0.995,0.9475,0.34367,0.29237,0.8208,0.0003392,0.0003392,0.0003392
370,3287.82,0.46297,0.3534,0.83243,0.99743,1,0.995,0.94771,0.34831,0.29184,0.82118,0.000336725,0.000336725,0.000336725
371,3296.82,0.46217,0.39876,0.84494,0.99767,1,0.995,0.94168,0.35598,0.29363,0.82264,0.00033425,0.00033425,0.00033425
372,3305.67,0.44265,0.33915,0.82321,0.99768,1,0.995,0.94162,0.36973,0.30015,0.82606,0.000331775,0.000331775,0.000331775
373,3314.37,0.48596,0.35946,0.82889,0.99768,1,0.995,0.93257,0.38506,0.30532,0.82998,0.0003293,0.0003293,0.0003293
374,3323.2,0.51746,0.42139,0.85557,0.99783,1,0.995,0.9255,0.389,0.30518,0.83076,0.000326825,0.000326825,0.000326825
375,3332.02,0.51907,0.41642,0.89508,0.99763,1,0.995,0.9238,0.3855,0.30346,0.82915,0.00032435,0.00032435,0.00032435
376,3340.79,0.4642,0.36452,0.84449,0.99762,1,0.995,0.92479,0.38488,0.30606,0.82853,0.000321875,0.000321875,0.000321875
