epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,205.209,0.62901,0.54325,0.89713,0.99006,0.9949,0.995,0.85406,0.61624,0.53869,0.90101,0.000816875,0.000816875,0.000816875
177,206.371,0.67174,0.56964,0.90517,0.98165,0.99595,0.99455,0.85529,0.60095,0.53038,0.89664,0.0008144,0.0008144,0.0008144
178,207.53,0.61694,0.52265,0.86197,0.9826,0.98326,0.99393,0.864,0.59309,0.52858,0.89402,0.000811925,0.000811925,0.000811925
179,208.78,0.64195,0.56481,0.86942,0.98624,0.97433,0.99335,0.84027,0.6046,0.53025,0.89696,0.00080945,0.00080945,0.00080945
180,209.947,0.66281,0.54306,0.89502,0.96422,0.98677,0.9925,0.84279,0.60451,0.51528,0.89965,0.000806975,0.000806975,0.000806975
181,211.101,0.66686,0.54672,0.88178,0.95942,0.99038,0.99153,0.85806,0.60767,0.51458,0.90156,0.0008045,0.0008045,0.0008045
182,212.254,0.69925,0.60171,0.92771,0.97559,0.97476,0.99244,0.85457,0.61756,0.54312,0.89949,0.000802025,0.000802025,0.000802025
183,213.426,0.65307,0.5465,0.88821,0.971,0.98192,0.99288,0.84944,0.61783,0.55829,0.89558,0.00079955,0.00079955,0.00079955
184,214.711,0.63679,0.56007,0.90692,0.97532,0.99153,0.99072,0.84521,0.62567,0.55609,0.89817,0.000797075,0.000797075,0.000797075
185,215.941,0.66344,0.54654,0.89577,0.97528,0.98643,0.99026,0.84515,0.61566,0.536,0.89842,0.0007946,0.0007946,0.0007946
186,217.128,0.66631,0.55735,0.86921,0.97283,0.9857,0.99102,0.85211,0.6031,0.51312,0.9004,0.000792125,0.000792125,0.000792125
187,218.397,0.64998,0.50674,0.89466,0.97262,0.97725,0.99128,0.85858,0.59907,0.50895,0.89974,0.00078965,0.00078965,0.00078965
188,219.588,0.6459,0.52329,0.88911,0.97732,0.98272,0.99108,0.85257,0.61151,0.51269,0.90568,0.000787175,0.000787175,0.000787175
189,220.747,0.65445,0.52623,0.87504,0.96939,0.98595,0.99169,0.85343,0.61487,0.51648,0.90585,0.0007847,0.0007847,0.0007847
190,221.898,0.60368,0.50456,0.90484,0.99527,0.96802,0.99208,0.84562,0.63405,0.51864,0.91506,0.000782225,0.000782225,0.000782225
191,223.046,0.656,0.54416,0.91056,0.9766,0.98654,0.99242,0.82715,0.66517,0.53257,0.92739,0.00077975,0.00077975,0.00077975
192,224.209,0.66142,0.54843,0.90057,0.97411,0.98871,0.99073,0.81876,0.65057,0.52852,0.92075,0.000777275,0.000777275,0.000777275
193,225.363,0.63442,0.53493,0.87723,0.97607,0.99648,0.98972,0.83878,0.61256,0.4985,0.90556,0.0007748,0.0007748,0.0007748
194,226.511,0.64544,0.55148,0.88855,0.98447,0.99617,0.98985,0.84588,0.59532,0.46937,0.89474,0.000772325,0.000772325,0.000772325
195,227.748,0.65481,0.55669,0.87889,0.98785,0.99387,0.995,0.85871,0.58086,0.45298,0.8893,0.00076985,0.00076985,0.00076985
196,228.897,0.61168,0.5055,0.87305,0.99564,0.99257,0.995,0.85994,0.57131,0.43359,0.88834,0.000767375,0.000767375,0.000767375
197,230.063,0.68712,0.53938,0.89641,0.99475,0.99223,0.995,0.83829,0.61044,0.44296,0.90249,0.0007649,0.0007649,0.0007649
198,231.219,0.66955,0.53542,0.88013,0.99429,0.99214,0.995,0.83652,0.64897,0.45125,0.91609,0.000762425,0.000762425,0.000762425
199,232.362,0.66293,0.5463,0.88598,0.99209,0.99311,0.995,0.84242,0.6364,0.45671,0.91169,0.00075995,0.00075995,0.00075995
200,233.507,0.60687,0.55012,0.89008,0.99083,0.9944,0.995,0.84684,0.60335,0.47214,0.89774,0.000757475,0.000757475,0.000757475
201,234.658,0.64516,0.51866,0.91208,0.99095,0.99451,0.995,0.85905,0.58961,0.48565,0.89358,0.000755,0.000755,0.000755
202,235.82,0.62122,0.52254,0.85784,0.99046,0.99446,0.995,0.84857,0.57603,0.48456,0.89019,0.000752525,0.000752525,0.000752525
203,236.982,0.60139,0.51846,0.86546,0.98405,0.99358,0.99121,0.85611,0.57411,0.46753,0.89101,0.00075005,0.00075005,0.00075005
204,238.229,0.65678,0.52957,0.93576,0.97649,0.99354,0.98726,0.84464,0.57915,0.45937,0.89003,0.000747575,0.000747575,0.000747575
205,239.378,0.61329,0.52669,0.89899,0.97548,0.99484,0.98588,0.84546,0.58009,0.46738,0.89244,0.0007451,0.0007451,0.0007451
206,240.534,0.62505,0.51177,0.88033,0.97578,0.99509,0.98544,0.85002,0.56606,0.45732,0.88938,0.000742625,0.000742625,0.000742625
207,241.691,0.63541,0.54145,0.88733,0.97709,0.99493,0.98632,0.85776,0.55922,0.43854,0.88549,0.00074015,0.00074015,0.00074015
208,242.839,0.65218,0.51505,0.92103,0.98619,0.99555,0.99121,0.85859,0.55538,0.43476,0.88024,0.000737675,0.000737675,0.000737675
209,243.991,0.60088,0.49544,0.87578,0.98624,0.99605,0.99121,0.8612,0.56857,0.43561,0.8818,0.0007352,0.0007352,0.0007352
210,245.145,0.65612,0.51633,0.88311,0.99343,0.99748,0.995,0.85719,0.57456,0.43237,0.88606,0.000732725,0.000732725,0.000732725
211,246.308,0.60986,0.48467,0.87884,0.99351,0.99977,0.995,0.85697,0.56237,0.43322,0.88584,0.00073025,0.00073025,0.00073025
212,247.609,0.62752,0.49918,0.89805,0.9937,1,0.995,0.85143,0.55463,0.42712,0.8835,0.000727775,0.000727775,0.000727775
213,248.856,0.57511,0.51434,0.90437,0.99233,0.99003,0.99417,0.85332,0.56501,0.42961,0.88458,0.0007253,0.0007253,0.0007253
214,250.056,0.61449,0.49863,0.8981,0.97525,0.97744,0.99163,0.851,0.57285,0.44733,0.88504,0.000722825,0.000722825,0.000722825
215,251.272,0.57071,0.47752,0.85861,0.95177,0.9891,0.98721,0.85037,0.58982,0.46768,0.88983,0.00072035,0.00072035,0.00072035
216,252.467,0.59693,0.47439,0.89338,0.95201,0.99219,0.98032,0.84678,0.59347,0.48561,0.89045,0.000717875,0.000717875,0.000717875
217,253.635,0.62895,0.51428,0.91516,0.95001,0.99355,0.98145,0.845,0.58465,0.48688,0.8887,0.0007154,0.0007154,0.0007154
218,254.795,0.65347,0.51289,0.89193,0.9493,1,0.98623,0.85296,0.56341,0.47953,0.88345,0.000712925,0.000712925,0.000712925
219,256.014,0.60624,0.49137,0.8802,0.97807,0.9957,0.99388,0.86775,0.55047,0.46469,0.87919,0.00071045,0.00071045,0.00071045
220,257.706,0.6308,0.49854,0.88675,0.99051,1,0.995,0.85839,0.55462,0.45879,0.87926,0.000707975,0.000707975,0.000707975
221,259.42,0.63874,0.5154,0.92988,0.98974,1,0.995,0.86393,0.56768,0.45993,0.88089,0.0007055,0.0007055,0.0007055
222,260.805,0.6069,0.48678,0.88296,0.99222,0.99219,0.99477,0.85783,0.55893,0.45918,0.87915,0.000703025,0.000703025,0.000703025
223,262.13,0.54371,0.46278,0.86215,0.99227,0.98928,0.99436,0.85757,0.56559,0.45923,0.88128,0.00070055,0.00070055,0.00070055
224,263.422,0.59609,0.48176,0.87615,0.99554,0.98601,0.99436,0.85444,0.59052,0.45728,0.88707,0.000698075,0.000698075,0.000698075
225,264.683,0.64798,0.50065,0.88586,0.993,0.99399,0.995,0.85445,0.59428,0.43931,0.88859,0.0006956,0.0006956,0.0006956
226,265.943,0.63277,0.50016,0.88679,0.99328,0.99368,0.995,0.86267,0.58778,0.42803,0.88352,0.000693125,0.000693125,0.000693125
227,267.206,0.6646,0.5259,0.9018,0.99441,0.9925,0.995,0.86488,0.57265,0.41775,0.87884,0.00069065,0.00069065,0.00069065
228,268.444,0.58175,0.47869,0.87378,0.99477,0.99205,0.995,0.87002,0.55311,0.41498,0.87641,0.000688175,0.000688175,0.000688175
229,269.766,0.61417,0.48611,0.89057,0.99593,0.99179,0.995,0.87174,0.55232,0.40802,0.87923,0.0006857,0.0006857,0.0006857
230,270.997,0.61993,0.48885,0.86319,0.99605,0.99178,0.995,0.8704,0.56307,0.41178,0.88074,0.000683225,0.000683225,0.000683225
231,272.286,0.60418,0.46445,0.86565,0.99465,0.99209,0.995,0.85802,0.5632,0.42042,0.87952,0.00068075,0.00068075,0.00068075
232,273.542,0.59839,0.49219,0.867,0.99369,0.99225,0.995,0.84952,0.56187,0.42135,0.87986,0.000678275,0.000678275,0.000678275
233,274.757,0.57541,0.50562,0.90584,0.99419,0.99198,0.995,0.85807,0.55924,0.40508,0.87832,0.0006758,0.0006758,0.0006758
234,275.987,0.61466,0.4739,0.87108,0.99606,0.9914,0.995,0.8589,0.54759,0.40986,0.87713,0.000673325,0.000673325,0.000673325
235,277.205,0.58995,0.48294,0.88438,0.99476,0.99622,0.995,0.85092,0.55226,0.42279,0.88342,0.00067085,0.00067085,0.00067085
236,278.464,0.6181,0.50089,0.88622,0.99274,1,0.995,0.85159,0.56961,0.42779,0.88862,0.000668375,0.000668375,0.000668375
237,279.801,0.63158,0.49425,0.87326,0.99292,1,0.995,0.85987,0.56523,0.42391,0.88352,0.0006659,0.0006659,0.0006659
238,281.015,0.60623,0.50537,0.85824,0.98801,0.99847,0.995,0.85721,0.55985,0.41091,0.87916,0.000663425,0.000663425,0.000663425
239,282.249,0.55287,0.46637,0.86753,0.98645,0.99903,0.995,0.86572,0.56332,0.39734,0.87897,0.00066095,0.00066095,0.00066095
240,283.48,0.6119,0.48505,0.88181,0.98936,0.99416,0.995,0.85905,0.56425,0.39624,0.88027,0.000658475,0.000658475,0.000658475
241,284.757,0.6042,0.48587,0.88217,0.99234,0.9935,0.995,0.858,0.56641,0.39469,0.87929,0.000656,0.000656,0.000656
242,286.055,0.60959,0.47972,0.87918,0.99098,0.99929,0.995,0.85826,0.56648,0.39467,0.87834,0.000653525,0.000653525,0.000653525
243,287.341,0.58211,0.46462,0.89366,0.99174,0.99633,0.995,0.86715,0.55108,0.38851,0.87276,0.00065105,0.00065105,0.00065105
244,288.65,0.54065,0.45214,0.86769,0.99238,0.99486,0.995,0.86634,0.54341,0.38275,0.87016,0.000648575,0.000648575,0.000648575
245,290.008,0.55631,0.43542,0.85293,0.99268,0.9947,0.995,0.86811,0.53076,0.37535,0.86721,0.0006461,0.0006461,0.0006461
246,291.267,0.61761,0.47234,0.89013,0.99298,0.99405,0.995,0.87484,0.52896,0.38769,0.86705,0.000643625,0.000643625,0.000643625
247,292.5,0.58916,0.45931,0.85767,0.99415,0.99291,0.995,0.8748,0.53633,0.39273,0.86877,0.00064115,0.00064115,0.00064115
248,293.782,0.61189,0.49674,0.88396,0.99582,0.99281,0.995,0.87698,0.55229,0.39861,0.87362,0.000638675,0.000638675,0.000638675
249,295.057,0.59512,0.46567,0.85491,0.99439,0.99212,0.995,0.87377,0.5614,0.40144,0.87559,0.0006362,0.0006362,0.0006362
250,296.293,0.56731,0.4761,0.89248,0.98858,0.99241,0.995,0.87663,0.54257,0.401,0.87168,0.000633725,0.000633725,0.000633725
251,297.521,0.54669,0.43516,0.87892,0.9865,0.99301,0.995,0.8893,0.51886,0.38929,0.86669,0.00063125,0.00063125,0.00063125
252,298.786,0.57417,0.45746,0.85042,0.98503,0.99351,0.995,0.8783,0.51306,0.38866,0.86508,0.000628775,0.000628775,0.000628775
253,300.055,0.57838,0.47621,0.88394,0.98532,0.99346,0.99477,0.88108,0.50982,0.38568,0.86479,0.0006263,0.0006263,0.0006263
254,301.377,0.57364,0.43339,0.87767,0.98554,0.99324,0.995,0.8804,0.51,0.38392,0.86302,0.000623825,0.000623825,0.000623825
255,302.606,0.58243,0.4632,0.87706,0.98423,0.99367,0.995,0.88585,0.51202,0.39319,0.86178,0.00062135,0.00062135,0.00062135
256,303.843,0.55668,0.43147,0.87339,0.9823,0.99455,0.995,0.88603,0.50322,0.39988,0.86026,0.000618875,0.000618875,0.000618875
257,305.094,0.54402,0.44828,0.8513,0.98195,0.99462,0.995,0.88569,0.49401,0.39533,0.85905,0.0006164,0.0006164,0.0006164
258,306.327,0.56793,0.43587,0.85706,0.98473,0.99342,0.995,0.88471,0.49922,0.39915,0.85963,0.000613925,0.000613925,0.000613925
259,307.548,0.5572,0.45565,0.85755,0.9867,0.99257,0.995,0.88437,0.50484,0.3951,0.8614,0.00061145,0.00061145,0.00061145
260,308.807,0.5589,0.46363,0.85634,0.98815,0.99197,0.995,0.88423,0.51053,0.39274,0.86206,0.000608975,0.000608975,0.000608975
261,310.078,0.58686,0.45367,0.8793,0.98871,0.99173,0.995,0.87916,0.5117,0.39859,0.86111,0.0006065,0.0006065,0.0006065
262,311.402,0.51154,0.45247,0.86836,0.98858,0.99227,0.99477,0.87939,0.51656,0.41104,0.8626,0.000604025,0.000604025,0.000604025
263,312.667,0.55337,0.46289,0.85638,0.9883,0.993,0.99477,0.87923,0.51633,0.41158,0.86425,0.00060155,0.00060155,0.00060155
264,313.906,0.50481,0.46482,0.87832,0.98851,0.99334,0.99455,0.8839,0.49709,0.40235,0.85938,0.000599075,0.000599075,0.000599075
265,315.156,0.54776,0.45013,0.85848,0.98665,0.9946,0.99455,0.89561,0.48672,0.38942,0.85637,0.0005966,0.0005966,0.0005966
266,316.413,0.54519,0.42466,0.84712,0.98463,0.99544,0.99455,0.89301,0.49727,0.38728,0.85774,0.000594125,0.000594125,0.000594125
267,317.727,0.56728,0.43413,0.8415,0.98424,0.99577,0.99455,0.89165,0.51064,0.39,0.86105,0.00059165,0.00059165,0.00059165
268,319.085,0.56772,0.43852,0.86779,0.98579,0.99343,0.99455,0.8784,0.52508,0.39409,0.86231,0.000589175,0.000589175,0.000589175
269,320.434,0.56653,0.45151,0.88406,0.97513,0.99686,0.99432,0.87742,0.52779,0.39087,0.86211,0.0005867,0.0005867,0.0005867
270,321.818,0.54883,0.44655,0.86995,0.97882,0.99212,0.99455,0.88486,0.50668,0.38975,0.85779,0.000584225,0.000584225,0.000584225
271,323.075,0.5271,0.43506,0.87985,0.9753,0.99728,0.99455,0.89466,0.48919,0.3935,0.85415,0.00058175,0.00058175,0.00058175
272,324.355,0.52441,0.42543,0.84815,0.97969,0.99555,0.99455,0.89001,0.49069,0.39691,0.85345,0.000579275,0.000579275,0.000579275
273,325.668,0.54898,0.43652,0.85965,0.98404,0.99393,0.99409,0.8865,0.49829,0.39249,0.85453,0.0005768,0.0005768,0.0005768
274,326.912,0.51751,0.41181,0.85726,0.98667,0.99231,0.99409,0.88319,0.50242,0.38447,0.85537,0.000574325,0.000574325,0.000574325
275,328.184,0.53096,0.42885,0.86274,0.9889,0.99114,0.99455,0.88678,0.49487,0.37335,0.85444,0.00057185,0.00057185,0.00057185
276,329.453,0.52369,0.40908,0.85835,0.98956,0.99112,0.99477,0.89817,0.48048,0.362,0.8525,0.000569375,0.000569375,0.000569375
277,330.731,0.50256,0.43264,0.8475,0.98953,0.99139,0.99477,0.89424,0.47607,0.35413,0.85081,0.0005669,0.0005669,0.0005669
278,332.002,0.54521,0.42213,0.84357,0.98964,0.99115,0.995,0.90106,0.46385,0.35076,0.84612,0.000564425,0.000564425,0.000564425
279,333.389,0.46971,0.39235,0.85029,0.98997,0.99107,0.995,0.89598,0.47258,0.35354,0.84619,0.00056195,0.00056195,0.00056195
280,334.63,0.52795,0.41541,0.86815,0.98991,0.99107,0.995,0.89402,0.47438,0.35687,0.84646,0.000559475,0.000559475,0.000559475
281,335.825,0.51249,0.408,0.84518,0.99208,0.9908,0.995,0.9004,0.45312,0.35573,0.84335,0.000557,0.000557,0.000557
282,337.024,0.52764,0.41732,0.86893,0.99532,0.99098,0.995,0.90873,0.45197,0.35918,0.84429,0.000554525,0.000554525,0.000554525
283,338.278,0.53735,0.43382,0.86595,0.99653,0.99135,0.995,0.9018,0.45662,0.35732,0.84488,0.00055205,0.00055205,0.00055205
284,339.481,0.53193,0.41782,0.8558,0.99695,0.99168,0.995,0.89748,0.48143,0.35676,0.84992,0.000549575,0.000549575,0.000549575
285,340.692,0.52882,0.42195,0.84497,0.99672,0.99159,0.995,0.89254,0.49871,0.36009,0.85768,0.0005471,0.0005471,0.0005471
286,341.908,0.51806,0.42125,0.86973,0.99627,0.99154,0.995,0.9006,0.49029,0.3546,0.85705,0.000544625,0.000544625,0.000544625
287,343.229,0.50816,0.41388,0.84775,0.9961,0.99193,0.995,0.90475,0.47523,0.3525,0.85194,0.00054215,0.00054215,0.00054215
288,344.436,0.52937,0.41482,0.86166,0.99606,0.9922,0.995,0.90267,0.472,0.35523,0.85047,0.000539675,0.000539675,0.000539675
289,345.66,0.52377,0.41795,0.84978,0.99599,0.99315,0.995,0.89146,0.50345,0.35469,0.85479,0.0005372,0.0005372,0.0005372
290,346.875,0.5324,0.42811,0.88959,0.99569,0.99394,0.995,0.88009,0.51875,0.34759,0.85732,0.000534725,0.000534725,0.000534725
291,348.068,0.51984,0.4189,0.87882,0.99507,0.9947,0.995,0.88358,0.50421,0.3446,0.8536,0.00053225,0.00053225,0.00053225
292,349.296,0.5535,0.42776,0.85525,0.99467,0.99478,0.995,0.89445,0.48377,0.34194,0.84937,0.000529775,0.000529775,0.000529775
293,350.506,0.54492,0.40591,0.88036,0.99459,0.99356,0.995,0.8915,0.47617,0.34443,0.84806,0.0005273,0.0005273,0.0005273
294,351.702,0.51846,0.41092,0.86606,0.99485,0.99278,0.995,0.89508,0.47922,0.3449,0.8499,0.000524825,0.000524825,0.000524825
295,352.987,0.5144,0.41855,0.85826,0.99454,0.99284,0.995,0.89223,0.47482,0.33849,0.85042,0.00052235,0.00052235,0.00052235
296,354.216,0.56705,0.43033,0.89581,0.99537,0.99353,0.995,0.90106,0.45785,0.33326,0.8461,0.000519875,0.000519875,0.000519875
297,355.393,0.49186,0.39432,0.85766,0.99438,0.99687,0.995,0.90541,0.44901,0.33592,0.84189,0.0005174,0.0005174,0.0005174
298,356.666,0.48707,0.40465,0.8425,0.99107,1,0.995,0.90015,0.44348,0.33567,0.8405,0.000514925,0.000514925,0.000514925
299,357.885,0.56747,0.44097,0.86874,0.98759,1,0.995,0.89965,0.44442,0.33939,0.83957,0.00051245,0.00051245,0.00051245
300,359.114,0.50076,0.40021,0.87898,0.98792,1,0.995,0.90123,0.45144,0.34638,0.84046,0.000509975,0.000509975,0.000509975
301,360.317,0.48644,0.40057,0.85761,0.99047,1,0.995,0.90369,0.45987,0.36139,0.84058,0.0005075,0.0005075,0.0005075
302,361.587,0.50193,0.40198,0.84624,0.99257,0.99823,0.995,0.90002,0.46329,0.37014,0.84002,0.000505025,0.000505025,0.000505025
303,362.83,0.51723,0.41797,0.86571,0.9911,0.9985,0.995,0.9003,0.47104,0.37406,0.84122,0.00050255,0.00050255,0.00050255
304,364.14,0.53053,0.42926,0.87695,0.99145,0.99908,0.995,0.90078,0.46654,0.36898,0.83997,0.000500075,0.000500075,0.000500075
305,365.351,0.53439,0.4232,0.87352,0.9917,1,0.995,0.90516,0.44946,0.35917,0.83715,0.0004976,0.0004976,0.0004976
306,366.567,0.48691,0.41048,0.84779,0.99278,1,0.995,0.90825,0.43975,0.34521,0.83665,0.000495125,0.000495125,0.000495125
307,367.84,0.4823,0.40143,0.8395,0.99409,1,0.995,0.90384,0.44374,0.33846,0.8387,0.00049265,0.00049265,0.00049265
308,369.055,0.49354,0.39341,0.85351,0.99568,1,0.995,0.91588,0.43958,0.33455,0.8389,0.000490175,0.000490175,0.000490175
309,370.29,0.51194,0.39203,0.84494,0.99705,1,0.995,0.9048,0.44715,0.33132,0.83851,0.0004877,0.0004877,0.0004877
310,371.523,0.47631,0.38814,0.86054,0.99756,1,0.995,0.89794,0.4545,0.32864,0.83843,0.000485225,0.000485225,0.000485225
311,372.858,0.47524,0.38561,0.83798,0.99762,1,0.995,0.91165,0.44753,0.32783,0.83643,0.00048275,0.00048275,0.00048275
312,374.343,0.50309,0.40328,0.86706,0.99721,0.99978,0.995,0.90834,0.4445,0.33079,0.83462,0.000480275,0.000480275,0.000480275
313,375.631,0.50432,0.40094,0.85972,0.99672,0.99845,0.995,0.9038,0.45744,0.33571,0.8379,0.0004778,0.0004778,0.0004778
314,376.842,0.49081,0.37814,0.83817,0.99506,0.99765,0.995,0.91353,0.44574,0.34072,0.8368,0.000475325,0.000475325,0.000475325
315,378.149,0.49651,0.40609,0.86612,0.99422,0.99741,0.995,0.91198,0.43344,0.34136,0.83516,0.00047285,0.00047285,0.00047285
316,379.409,0.49184,0.41741,0.84104,0.99466,0.99749,0.995,0.90325,0.44218,0.3422,0.83673,0.000470375,0.000470375,0.000470375
317,380.705,0.494,0.40999,0.85209,0.99415,1,0.995,0.90488,0.44541,0.33978,0.83706,0.0004679,0.0004679,0.0004679
318,381.922,0.50581,0.37921,0.86196,0.99007,1,0.995,0.91038,0.43888,0.34264,0.83594,0.000465425,0.000465425,0.000465425
319,383.204,0.49472,0.40157,0.84101,0.98737,1,0.995,0.91504,0.43636,0.34102,0.83522,0.00046295,0.00046295,0.00046295
320,384.577,0.48103,0.40328,0.8502,0.98849,1,0.995,0.91618,0.42557,0.33692,0.83348,0.000460475,0.000460475,0.000460475
321,385.806,0.46703,0.38404,0.82783,0.99103,1,0.995,0.9131,0.41923,0.32454,0.83187,0.000458,0.000458,0.000458
322,387,0.46781,0.37244,0.85412,0.99278,1,0.995,0.92166,0.42228,0.31972,0.83333,0.000455525,0.000455525,0.000455525
323,388.255,0.50345,0.39979,0.82327,0.99345,1,0.995,0.92035,0.42038,0.31597,0.83313,0.00045305,0.00045305,0.00045305
324,389.553,0.4386,0.37491,0.8515,0.9933,1,0.995,0.92452,0.41619,0.30807,0.83162,0.000450575,0.000450575,0.000450575
325,390.764,0.48234,0.3889,0.88338,0.99277,1,0.995,0.92742,0.40454,0.30782,0.82939,0.0004481,0.0004481,0.0004481
326,392.066,0.48542,0.38763,0.84298,0.99333,1,0.995,0.93562,0.39121,0.30236,0.82663,0.000445625,0.000445625,0.000445625
327,393.385,0.48805,0.39087,0.87235,0.99432,1,0.995,0.93196,0.38383,0.30327,0.82465,0.00044315,0.00044315,0.00044315
328,394.644,0.47298,0.38047,0.85913,0.99491,1,0.995,0.93346,0.39283,0.30399,0.82705,0.000440675,0.000440675,0.000440675
329,396.017,0.51887,0.41883,0.83688,0.99598,1,0.995,0.92375,0.40639,0.30219,0.8314,0.0004382,0.0004382,0.0004382
330,397.263,0.49174,0.39699,0.8649,0.99676,1,0.995,0.92564,0.40329,0.30567,0.83242,0.000435725,0.000435725,0.000435725
331,398.503,0.45176,0.37242,0.84553,0.99727,1,0.995,0.9205,0.39807,0.30606,0.83044,0.00043325,0.00043325,0.00043325
332,399.845,0.45719,0.38302,0.86941,0.9961,1,0.995,0.92198,0.39915,0.30747,0.82893,0.000430775,0.000430775,0.000430775
333,401.202,0.43637,0.372,0.85278,0.99508,0.99907,0.995,0.92385,0.4074,0.31047,0.83109,0.0004283,0.0004283,0.0004283
334,402.513,0.46786,0.38685,0.83748,0.99464,0.99887,0.995,0.92366,0.41335,0.3121,0.83282,0.000425825,0.000425825,0.000425825
335,403.884,0.448,0.3857,0.86195,0.99505,0.99921,0.995,0.92116,0.42057,0.31397,0.8349,0.00042335,0.00042335,0.00042335
336,405.179,0.45478,0.36684,0.8674,0.9956,0.9999,0.995,0.92142,0.41014,0.30925,0.83391,0.000420875,0.000420875,0.000420875
337,406.569,0.46994,0.38247,0.84281,0.99598,1,0.995,0.92819,0.39631,0.3096,0.83259,0.0004184,0.0004184,0.0004184
338,407.811,0.51194,0.40951,0.88289,0.99635,1,0.995,0.92512,0.40522,0.31134,0.83364,0.000415925,0.000415925,0.000415925
339,409.013,0.43606,0.38194,0.83287,0.99714,1,0.995,0.927,0.40455,0.31711,0.8317,0.00041345,0.00041345,0.00041345
340,410.317,0.45892,0.37107,0.83099,0.99608,1,0.995,0.92965,0.39763,0.31536,0.82865,0.000410975,0.000410975,0.000410975
341,411.599,0.45479,0.38286,0.83207,0.99568,1,0.995,0.92426,0.39612,0.31572,0.82667,0.0004085,0.0004085,0.0004085
342,412.898,0.47877,0.40588,0.85398,0.99581,1,0.995,0.92585,0.40257,0.3148,0.82814,0.000406025,0.000406025,0.000406025
343,414.142,0.47532,0.3818,0.84975,0.99598,1,0.995,0.92418,0.39535,0.31071,0.82734,0.00040355,0.00040355,0.00040355
344,415.358,0.48155,0.38078,0.86632,0.99624,1,0.995,0.92784,0.388,0.30589,0.82567,0.000401075,0.000401075,0.000401075
345,416.72,0.44954,0.37023,0.82776,0.99606,1,0.995,0.92867,0.38573,0.30572,0.82492,0.0003986,0.0003986,0.0003986
346,417.939,0.49093,0.40299,0.87109,0.99649,1,0.995,0.92765,0.38602,0.30606,0.82397,0.000396125,0.000396125,0.000396125
347,419.157,0.43593,0.36368,0.84912,0.99682,1,0.995,0.92087,0.38966,0.3032,0.82382,0.00039365,0.00039365,0.00039365
348,420.415,0.43021,0.3585,0.83736,0.9969,1,0.995,0.92119,0.39446,0.30698,0.82581,0.000391175,0.000391175,0.000391175
349,421.744,0.48096,0.38509,0.83092,0.99589,1,0.995,0.92228,0.38625,0.30847,0.82536,0.0003887,0.0003887,0.0003887
350,423.008,0.47197,0.37534,0.83782,0.99442,1,0.995,0.92823,0.38202,0.31212,0.82571,0.000386225,0.000386225,0.000386225
351,424.285,0.46034,0.37567,0.83435,0.99367,0.99952,0.995,0.92588,0.39804,0.31679,0.82656,0.00038375,0.00038375,0.00038375
352,425.48,0.47535,0.37851,0.85485,0.99384,0.99986,0.995,0.927,0.39643,0.31644,0.82517,0.000381275,0.000381275,0.000381275
353,426.698,0.4719,0.38199,0.85232,0.9946,1,0.995,0.92811,0.3803,0.31417,0.82317,0.0003788,0.0003788,0.0003788
354,427.994,0.4485,0.36548,0.82896,0.9956,1,0.995,0.92754,0.37208,0.30924,0.8225,0.000376325,0.000376325,0.000376325
355,429.18,0.44886,0.39558,0.83334,0.99639,1,0.995,0.92463,0.37246,0.30694,0.82209,0.00037385,0.00037385,0.00037385
356,430.37,0.45691,0.37087,0.85819,0.99602,1,0.995,0.93141,0.37011,0.30344,0.82168,0.000371375,0.000371375,0.000371375
357,431.581,0.45107,0.36775,0.82987,0.99411,1,0.995,0.93515,0.36558,0.30475,0.82121,0.0003689,0.0003689,0.0003689
358,432.785,0.42641,0.35736,0.83483,0.99316,1,0.995,0.94047,0.36772,0.306,0.82143,0.000366425,0.000366425,0.000366425
359,434.027,0.45239,0.3663,0.82361,0.99528,1,0.995,0.92984,0.37288,0.30278,0.82214,0.00036395,0.00036395,0.00036395
360,435.222,0.45744,0.37178,0.84987,0.99643,1,0.995,0.92522,0.37476,0.29836,0.82284,0.000361475,0.000361475,0.000361475
361,436.431,0.43508,0.36032,0.84952,0.9965,1,0.995,0.92975,0.37134,0.29329,0.82213,0.000359,0.000359,0.000359
362,437.748,0.42084,0.35812,0.84103,0.99636,1,0.995,0.93592,0.35894,0.28843,0.81981,0.000356525,0.000356525,0.000356525
363,438.932,0.45547,0.37527,0.86183,0.99624,1,0.995,0.93594,0.35721,0.29099,0.81853,0.00035405,0.00035405,0.00035405
364,440.179,0.48082,0.37529,0.83487,0.99637,1,0.995,0.93346,0.35783,0.29308,0.81937,0.000351575,0.000351575,0.000351575
365,441.364,0.5143,0.39778,0.85595,0.99662,1,0.995,0.92614,0.37089,0.2949,0.82205,0.0003491,0.0003491,0.0003491
366,442.597,0.43859,0.37384,0.847,0.99698,1,0.995,0.9248,0.37955,0.29882,0.82462,0.000346625,0.000346625,0.000346625
367,443.82,0.46216,0.37637,0.84918,0.99692,1,0.995,0.92631,0.37798,0.30055,0.82545,0.00034415,0.00034415,0.00034415
